date,tag,peak_right,peak_left
2024-11-01 19:36,Max,112.99451188596373,109.31077775505706
2024-11-01 19:36,Max,51.35422839047832,107.86536498544655
2024-11-01 19:36,Max,109.93575610810989,
2024-11-08 19:22,Max,99.65383870729987,115.83523083655426
2024-11-08 19:22,Max,104.70817053355438,102.02304439871635
2024-11-08 19:22,Max,100.34988969890868,97.62871844173591
2024-12-05 20:09,Max,116.49022436497168,95.73766988411887
2024-12-05 20:09,Max,116.25099441865012,98.88539471217788
2024-12-05 20:09,Max,109.30834727433967,92.28314942778839
2024-11-01 19:21,Max,105.46856618941497,118.20583258263885
2024-11-01 19:21,Max,106.63244687426628,104.60888245276016
2024-11-01 19:21,Max,98.84004816536758,111.53448259217734
2024-11-08 19:35,Max,114.60684569806143,118.83715205147338
2024-11-08 19:35,Max,107.30441171786605,111.8510421931578
2024-11-08 19:35,Max,104.07396644573691,103.84333148658897
2024-12-19 21:15,Max,114.04573264109122,115.08038575949462
2024-12-19 21:15,Max,117.96198556395103,109.5675172545053
2024-12-19 21:15,Max,114.38511689489867,48.90895454
2024-12-19 21:15,Max,,36.26971893695724
2024-12-19 21:15,Max,,104.1430795617768
2025-02-20 20:24,Max,132.84744369269842,127.12974201001776
2025-02-20 20:24,Max,126.03121518556388,125.26973464384673
2025-02-02 11:11,Max,112.01835009416747,92.85583460056182
2025-02-02 11:11,Max,103.6984613798838,89.33525384653198
2025-01-09 19:20,Max,122.29439733739707,115.8788533399491
2025-01-09 19:20,Max,125.09852451774063,112.96495925883254
2025-02-23 11:47,Max,93.62521210211852,92.91314012169784
2025-02-23 11:47,Max,87.67148467087867,78.23181714330772
2024-10-03 20:07,Max,107.35858873095061,112.17853475238257
2024-10-03 20:07,Max,109.40935939854934,104.18779536099609
2024-10-03 20:07,Max,103.41364940765128,99.40014361622428
2024-10-03 20:07,Max,104.43915248100097,101.79850666628158
2024-10-13 11:35,Max,115.48263452320693,113.45930558080146
2024-10-13 11:35,Max,100.14223918197746,109.16473025284866
2024-10-13 11:35,Max,99.35565488613777,92.03969767759094
2025-04-06 10:42,Curl,72.78407542958305,72.63498351900199
2025-04-06 10:42,Curl,69.92569134146007,63.930368209084506
2024-10-10 20:41,Max,114.00038609428093,125.9454503331211
2024-10-10 20:41,Max,110.44377703785209,111.65972383385001
2024-10-10 20:41,Max,108.60846974734534,44.92101505051395
2024-10-10 20:41,Max,,109.03314789539428
2024-11-08 19:26,Max,106.98293228567566,121.66081558720275
2024-11-08 19:26,Max,112.04867643834365,110.73304629306114
2024-11-08 19:26,Max,102.01991589066489,36.37964142213604
2024-11-08 19:26,Max,,99.47793581911658
2024-12-19 21:08,Max,108.6502168279029,106.28273517990188
2024-12-19 21:08,Max,109.11680184589912,42.75203387439045
2024-12-19 21:08,Max,107.6742821052394,107.49916134406898
2024-12-19 21:08,Max,,47.36190730814167
2024-12-19 21:08,Max,,103.74771856175842
2024-10-06 11:03,Max,89.88048888414428,91.46882064791176
2024-10-06 11:03,Max,88.65187668,97.63340279
2024-10-06 11:03,Max,85.91311176654044,95.68435069
2025-03-13 20:09,Max,147.48210816928892,129.86944883639862
